Page,Product Name,Current Price,Original Price,Discount,Rating Score,Ratings Count,Reviews Count,Highlights
12,Whirlpool 11 kg Semi Automatic Top Load Washing Machine Grey,"₹14,579","₹22,200",34% off,4.4,670,47,1400 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty and 5 Years Warranty on Motor and Prime Mover From Whirlpool
12,"Voltas Beko by A Tata Product 7 kg Semi Automatic Top Load Washing Machine White, Maroon","₹8,199","₹12,896",36% off,4.3,2407,162,1350 RPM Max Speed | 5 Star Rating | 2 year comprehensive
12,Whirlpool 9.5 kg Semi Automatic Top Load Washing Machine with In-built Heater Grey,"₹17,080","₹30,287",43% off,3.1,11,0,1400 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years on Wash Motor and Prime Mover from Whirlpool
12,"IFB 10 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, with AI Fully Automatic Front...","₹44,370","₹64,790",31% off,4.3,28925,2208,"1400 RPM Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support"
12,LG 11.5 kg Semi Automatic Top Load Washing Machine Black,"₹18,428","₹25,500",27% off,4.5,164,9,1300 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years on Motor
12,"LG 8 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Rat Away, 6 Kg (Spin Tub Capacity)...","₹13,390","₹18,321",26% off,4.4,2846,201,1350 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive and 5 Years on Wash Motor From LG
12,Voltas Beko by A Tata Product 7 kg Semi Automatic Top Load Washing Machine White,"₹8,710","₹12,490",30% off,4.3,2407,162,1350 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive
12,Whirlpool 9 kg Semi Automatic Top Load Washing Machine Grey,"₹13,041","₹17,499",25% off,4.4,1143,121,1400 rpm Max Speed | 2 Years Comprehensive Warranty and 5 Years Warranty on Motor and Prime Mover from Whirlpool
12,"Voltas Beko 10 kg Fully Automatic Top Load Washing Machine Black, Grey","₹18,990","₹44,990",57% off,4.2,2445,163,700 rpm Max Speed | 5 Star Rating | 1 Year Comprehensive Warranty on Product and 5 Years Motor Warranty
12,"IFB 10 kg Power Dual Steam, Fully Automatic Top Load Washing Machine with In-built Heater Silver","₹30,130","₹36,990",18% off,4.3,26400,2104,"720 RPM Max Speed | 5 Star Rating | With In-Built Heater | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor and 10 Years Spares Support"
12,Godrej 7.5 Kg 5 Star Germ Shield Technology & Roller Coaster Wash Technology Fully Automatic Top Load ...,"₹17,090","₹28,250",39% off,4.2,4094,303,750 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor
12,"Voltas Beko 7 kg Semi Automatic Top Load Washing Machine White, Maroon","₹9,240","₹12,990",28% off,4.3,51,3,1350 RPM Max Speed | 5 Star Rating | 2 Year Comprehensive Warranty on Product and 5 Years Warranty on Wash Motor as well as spin motor
12,Thomson 12 kg 5 Star Aqua Magic Toughen Glass with soft closure and Double Waterfall Semi Automatic To...,"₹12,499","₹17,999",30% off,4.1,29103,2452,1400 RPM Max Speed | 2 Years Warranty on Product and 5 Years Warranty on Motor
12,Lloyd by Havells 8.5 kg �|1300 RPM|Soak Function|4 Wash Programs|Memory Back-up| Magic Filter| Wash Ba...,"₹10,990","₹16,290",32% off,4.3,2977,216,1300 rpm Max Speed | 2 Years Warranty on Product and 5 Years on Motor
13,Whirlpool 7 kg Semi Automatic Top Load Washing Machine Red,"₹10,100","₹12,750",20% off,4.4,2644,345,1400 rpm Max Speed | 2 Years Comprehensive Warranty and 5 Years Warranty on Motor from Whirlpool
13,"LG Electronics 10.5 kg Semi Automatic Top Load Washing Machine Maroon, White","₹15,999","₹24,490",34% off,4.5,255,14,1350 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty and 5 Years Warranty on Motor
13,"Godrej 7 kg Zero Pressure Technology Fills Tub 60% Faster, Fabrisafe Steel Drum Fully Automatic Top Lo...","₹13,990","₹27,300",48% off,4.2,9824,678,720 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
13,Voltas Beko by A Tata Product 14 kg Semi Automatic Top Load Washing Machine Blue,"₹15,900","₹24,590",35% off,4.3,22167,1453,"1350 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 5 Years Warranty on Spin Motor and 10 Years Warranty on Wash Motor"
13,"Whirlpool 9.5 kg 5 Star,With Hard water wash Fully Automatic Top Load Washing Machine with In-built He...","₹21,900","₹33,250",34% off,4.1,2187,211,740 rpm Max Speed | 5 Star Rating | With In-Built Heater | 3 Years Comprehensive Warranty and 10 Years Warranty on Motor from Whirlpool
13,"MarQ by Flipkart 8.5 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine Blue, Whi...","₹9,790","₹16,990",42% off,4.3,62042,6102,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor
13,ONIDA 8 kg 5 star Hexafin Pulsator Inbuilt Basket 1450 RPM Semi Automatic Top Load Washing Machine Gre...,"₹10,690","₹13,690",21% off,4.2,10502,930,"1450 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 5 Years Warranty on Motor"
13,LG 7 kg 5 Star Semi Automatic Top Load Washing Machine Red,"₹12,165","₹14,990",18% off,4.4,796,44,1300 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive and 5 Years on Motor from LG
13,Whirlpool 7.5 kg Magic Clean 5 Star Fully Automatic Top Load Washing Machine Grey,"₹15,490","₹19,750",21% off,4.2,25292,1702,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Additional Warranty on Motor
13,Panasonic 6.5 kg Fully Automatic Top Load Washing Machine Grey,"₹14,490","₹20,400",28% off,4.3,12386,1273,"700 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 10 Years Warranty on Wash Motor"
13,Whirlpool 7 kg Semi Automatic Top Load Washing Machine Red,"₹9,490","₹14,000",32% off,4.3,369,24,"1400 RPM Max Speed | 2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor, Spin motor and Prime Mover from Whirlpool"
13,"LG 7 kg 5 Star, Allergen free with Steam, Inverter Direct Drive - Less vibration, less noise, 6 Motion...","₹27,990","₹43,490",35% off,4.2,310,18,1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
13,LG 8.5 kg Semi Automatic Top Load Washing Machine Black,"₹14,800","₹20,490",27% off,4.4,99,3,1400 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor T&C
13,"LG 7 kg Semi Automatic Top Load Washing Machine Grey, White","₹11,048","₹16,390",32% off,3,4,0,1350 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on product and 5 Years on Wash Motor from LG
13,"MarQ by Flipkart 9 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine White, Grey","₹10,390","₹17,990",42% off,4.3,62042,6102,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor
13,Haier 8 kg 5 Star washing Machine Fully Automatic Top Load with In-built Heater Grey,"₹21,928","₹37,990",42% off,4.3,71997,8065,800 RPM Max Speed | 5 Star Rating | With In-Built Heater | 5 Years Comprehensive Warranty on Product and 12 Years Warranty on Motor from Haier
13,InnoQ 10 kg | Turbo Wash | Buzzer | Wheels | Turbo Jet Dryer | Magic Filter | Lint Filter Semi Automat...,"₹9,699","₹24,990",61% off,4.2,3100,386,"1500 rpm Max Speed | 5 Star Rating | 1 Years Comprehensive , 2 Year Motor & Free Extended Warranty"
13,"Godrej 8.5 kg 5 Star With Soft Shut Wash Lid, Tri-Roto Scrub Pulsator Semi Automatic Top Load Washing ...","₹13,990","₹20,750",32% off,3.7,20,2,1440 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor
13,"LG 9 kg 5 Star, AI Direct Drive Technology, Wi-Fi Enabled, Steam+ With Wrinkle Care, Intelligent & Con...","₹41,990","₹55,990",25% off,4.3,2276,137,"1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | Manufacturer warranty: 2 Years on product, 10 Years on Motor (T&C Apply) | Contact Brand for queries/assistance @ [08069379999, WhatsApp: 9711709999 & Email: serviceindia@lge.com] and provide product's model name and seller's details mentioned on your invoice. Brand's service centre will allot you a convenient slot for the service."
13,LG 11.5 kg Semi Automatic Top Load Washing Machine Red,"₹19,990","₹26,990",25% off,4.5,206,8,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 5 Years on Wash Motor
13,"Thomson 11 kg PureWash with Stainless Steel Drum, Magic Filter and Multiple Wash Programs Fully Automa...","₹15,490","₹21,499",27% off,4,6605,1237,900 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor
13,BOSCH 8.5 kg 5 Star with 1360 High RPM Spin Motor Semi Automatic Top Load Washing Machine Multicolor,"₹13,650","₹20,000",31% off,4.1,377,29,"1360 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 7 Years Warranty on Wash Motor"
13,"Whirlpool 9.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Black, Grey","₹23,190","₹34,900",33% off,4,243,18,740 rpm Max Speed | 5 Star Rating | With In-Built Heater | 3 Years Comprehensive Warranty on Product and 12 Years Warranty on Prime Mover & Motor
13,"BOSCH 10 kg Fully Automatic Front Load Washing Machine Black, Grey","₹44,010","₹61,590",28% off,4.3,12868,942,1200 RPM Max Speed | 5 Star Rating | 3 Years Warranty
14,Voltas Beko by A Tata Product 7 kg Fully Automatic Top Load Washing Machine Grey,"₹14,290","₹22,990",37% off,4.7,3,0,700 RPM Max Speed | 5 Star Rating | 3 Years Comprehensive and Additional 9 Years On Motor from Voltas Beko
14,LG 8.5 kg Semi Automatic Top Load Washing Machine Black,"₹14,800","₹20,490",27% off,4.4,99,3,1400 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor T&C
14,Voltas Beko 9 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹18,480","₹42,990",57% off,4.2,2445,163,700 rpm Max Speed | 5 Star Rating | With In-Built Heater | 5 Year Motor warranty : 1 Year Comprehensive warranty
14,Voltas Beko by A Tata Product 7 kg Fully Automatic Front Load Washing Machine Grey,"₹14,490","₹27,990",48% off,4.7,3,0,700 RPM Max Speed | 5 Star Rating | 1 year
14,Whirlpool 7 kg Magic Clean 5 Star Fully Automatic Top Load Washing Machine Grey,"₹14,490","₹19,550",25% off,4.1,46397,2890,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years on Prime Mover and Motor
14,"Samsung 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey","₹23,490","₹30,500",22% off,4.3,104648,6680,"700 rpm Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
14,ONIDA 8 kg 5 star Hexafin Pulsator Inbuilt Basket 1450 RPM Semi Automatic Top Load Washing Machine Gre...,"₹10,690","₹13,690",21% off,4.2,10502,930,"1450 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 5 Years Warranty on Motor"
14,realme TechLife 12 kg MegaWash Range Fully Automatic Top Load Washing Machine with In-built Heater Gre...,"₹38,990",N/A,N/A,4.3,428,43,700 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor
14,"Godrej 7 kg Zero Pressure Technology Fills Tub 60% Faster, Fabrisafe Steel Drum Fully Automatic Top Lo...","₹13,990","₹27,300",48% off,4.2,9824,678,720 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
14,"Whirlpool 7 kg 5 Star with Ace Wash Station, 1400 RPM Speed and Rust Proof Semi Automatic Top Load Was...","₹10,490","₹12,800",18% off,4.4,41641,2713,1400 rpm Max Speed | 5 Star Rating | 4 Years Comprehensive Warranty and 5 Years Warranty on Motor
14,"IFB 10 kg 5 Star with DeepClean Technology, PowerSteam, AI Powered,Aqua Energie Fully Automatic Top Lo...","₹29,600","₹41,400",28% off,4.3,28,2,"720 rpm Max Speed | 5 Star Rating | With In-Built Heater | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor and 10 Years Warranty on Spares Support"
14,"realme TechLife 11 kg MegaWash Range Fully Automatic Top Load Washing Machine Black, Grey","₹17,990","₹32,990",45% off,4,2789,226,700 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor
14,"Samsung 9 kg 5 Star, Hygiene Steam Fully Automatic Front Load Washing Machine with In-built Heater Bla...","₹35,190","₹54,900",35% off,4.3,25134,1735,"1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
14,"Reliance 7.5 kg Washer only Grey, Black","₹5,630","₹8,999",37% off,4,435,26,"1350 RPM Max Speed | 1 Year Standard Warranty on the Product from the Date of Purchase. For any warranty related issues, please call the Customer Support - [+91-9118112119] [support@reliancegreentech.com], Register Your Warranty Https://www.reliancegreentech.com/registration"
14,"Samsung 8 kg 5 star, Ecobubble, Digital Inverter, Fully Automatic Top Load Washing Machine Grey","₹19,490","₹27,000",27% off,4.3,104648,6680,"700 rpm Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
14,Whirlpool 7.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹17,490","₹23,250",24% off,4.1,46397,2890,740 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Additional Warranty on Motor
14,"LG 7 kg 5 Star, Allergen free with Steam, Inverter Direct Drive - Less vibration, less noise, 6 Motion...","₹27,990","₹43,490",35% off,4.2,310,18,1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
14,Panasonic 11 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹31,490","₹43,900",28% off,3.7,7,3,702 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Warranty on Product and 12 Years Warranty on Motor
14,"Samsung 10 kg 5 Star, AI Wash, Ecobubble, AI Energy Mode, AI VRT+, Soft Closing Door, Wi-Fi, Digital I...","₹25,990","₹33,990",23% off,4.3,104648,6680,"700 rpm Max Speed | 5 Star Rating | 2 Years comprehensive warranty on product, 20 Years warranty on Digital Inverter Motor."
14,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Auto...","₹33,990","₹45,990",26% off,4.3,28925,2208,"1200 RPM Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support"
14,"Voltas Beko by A Tata Product 14 kg Semi Automatic Top Load Washing Machine Maroon, White","₹14,380","₹24,590",41% off,4,459,27,"1350 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 5 Years Spin Motor Warranty and 10 Years Wash Motor Warranty"
14,BPL 7 kg Semi Automatic Top Load Washing Machine Maroon,"₹8,030","₹13,990",42% off,4.4,7,0,1320 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Wash motor
14,MOTOROLA 10.5 kg Smart Wi-Fi Enabled Enabled Steam Wash Inverter Technology Fully Automatic Front Load...,"₹30,190","₹64,999",53% off,4,2451,313,1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Warranty on Product and 10 Years Special Warranty on Wash Motor
14,Whirlpool 11 kg Semi Automatic Top Load Washing Machine Grey,"₹14,579","₹22,200",34% off,4.4,670,47,1400 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty and 5 Years Warranty on Motor and Prime Mover From Whirlpool
15,"Godrej 7 kg Zero Pressure Technology Fills Tub 60% Faster, Fabrisafe Steel Drum Fully Automatic Top Lo...","₹13,990","₹27,300",48% off,4.2,9824,678,720 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
15,Voltas Beko by A Tata Product 14 kg Semi Automatic Top Load Washing Machine Blue,"₹15,900","₹24,590",35% off,4.3,22167,1453,"1350 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 5 Years Warranty on Spin Motor and 10 Years Warranty on Wash Motor"
15,"Whirlpool 7 kg Semi Automatic Top Load Washing Machine Maroon, White","₹11,360","₹12,900",11% off,4.4,23769,1793,1300 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor
15,Voltas Beko by A Tata Product 7 kg Fully Automatic Top Load Washing Machine Grey,"₹14,290","₹22,990",37% off,4.7,3,0,700 RPM Max Speed | 5 Star Rating | 3 Years Comprehensive and Additional 9 Years On Motor from Voltas Beko
15,Voltas Beko by A Tata Product 14 kg Semi Automatic Top Load Washing Machine Maroon,"₹15,990","₹24,990",36% off,4,459,27,750 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty
15,BPL 7 kg Semi Automatic Top Load Washing Machine Maroon,"₹8,030","₹13,990",42% off,4.4,7,0,1320 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Wash motor
15,"Whirlpool 8 kg 5 Star, Supersoak Technology Semi Automatic Top Load Washing Machine Red","₹11,530","₹15,835",27% off,4.4,5603,638,"1400 rpm Max Speed | 2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor, Spin motor and Prime Mover from Whirlpool"
15,Whirlpool 7 kg Semi Automatic Top Load Washing Machine with In-built Heater Red,"₹9,990","₹13,400",25% off,3.6,30,3,1350 RPM Max Speed | 5 Star Rating | 2 years comprehensive + additional 3 years on wash and spin motor
15,Whirlpool 7.5 kg 5 Star Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹16,990","₹27,018",37% off,4.2,1486,151,740 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive and 10 Years on Motor from Whirlpool
