Page,Product Name,Current Price,Original Price,Discount,Rating Score,Ratings Count,Reviews Count,Highlights,Product URL
13,"Godrej 7 kg Zero Pressure Technology Fills Tub 60% Faster, Fabrisafe Steel Drum Fully Automatic Top Load Washing Machine Grey, Black(WTEON ALP 70 5.0 FDUN GPGR)","₹13,990","₹27,300",48% off,4.2,9874.0,682.0,720 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/godrej-7-kg-zero-pressure-technology-fills-tub-60-faster-fabrisafe-steel-drum-fully-automatic-top-load-washing-machine-grey-black/p/itm98364367d4e69
13,realme TechLife 8 kg In-built Heater with ExpertWash Fully Automatic Front Load Washing Machine with In-built Heater Grey(RMFL805NHIJG),"₹22,990","₹43,990",47% off,4.1,2436.0,302.0,1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Warranty on Product and 10 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-8-kg-in-built-heater-expertwash-fully-automatic-front-load-washing-machine-grey/p/itm651bfcdb62fae
14,"Samsung 11.5 kg Semi Automatic Top Load Washing Machine Black, Grey","₹16,790","₹23,200",27% off,4.4,412.0,34.0,"1300 rpm Max Speed | 5 Star Rating | 2 years on product, 2 years on motor (T&C Apply)",https://www.flipkart.com/samsung-11-5-kg-semi-automatic-top-load-washing-machine-black-grey/p/itm6ef2bb9b0dae3
14,Voltas Beko 7 kg Fully Automatic Top Load Washing Machine Black,"₹13,490","₹28,490",52% off,,,,680 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Additional Warranty on Motor,https://www.flipkart.com/voltas-beko-7-kg-fully-automatic-top-load-washing-machine-black/p/itm0f9f603d0924c
14,"IFB 8.5/6.5 kg Washer with Dryer Refresher 3-in-1 Laundrimagic Wi-Fi Enabled Inverter with Steam Ready to Wear Clothes with In-built Heater Black, Grey(WD EXECUTIVE ZXM 8.5/6.5/2.5KG)","₹50,950","₹70,990",28% off,4.0,326.0,32.0,"1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 4 Years Complete Machine warranty, 10 Years Motor Warranty and 10 Years Spare Part Support from IFB",https://www.flipkart.com/ifb-8-5-6-5-kg-washer-dryer-refresher-3-in-1-laundrimagic-wi-fi-enabled-inverter-steam-ready-wear-clothes-in-built-heater-black-grey/p/itm5f2dc48abfd08
14,ONIDA 6.5 kg 5 Star Bubble Drum Wash Waterfall Technology Fully Automatic Top Load Washing Machine Black(T65CDN),"₹13,199","₹21,490",38% off,4.2,56085.0,6150.0,700 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Wash Motor from Onida,https://www.flipkart.com/onida-6-5-kg-5-star-bubble-drum-wash-waterfall-technology-fully-automatic-top-load-washing-machine-black/p/itmb0d90db6a06c4
14,"Whirlpool 7 kg 5 Star with Ace Wash Station, 1400 RPM Speed and Rust Proof Semi Automatic Top Load Washing Machine Grey(MAGIC CLEAN 7.0 GREY DAZZLE (5YR))","₹8,490","₹12,800",33% off,4.4,41859.0,2721.0,1400 rpm Max Speed | 5 Star Rating | 4 Years Comprehensive Warranty and 5 Years Warranty on Motor,https://www.flipkart.com/whirlpool-7-kg-5-star-ace-wash-station-1400-rpm-speed-rust-proof-semi-automatic-top-load-washing-machine-grey/p/itm4a1a90b50cd6a
14,"realme TechLife 7 kg 5 Star rating Semi Automatic Top Load Washing Machine White, Black","₹7,890","₹12,490",36% off,4.2,95150.0,8215.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-semi-automatic-top-load-washing-machine-white-black/p/itmc94e124668ec6
14,"Whirlpool 8.5 kg 5 Star, Power Dry Technology Semi Automatic Top Load Washing Machine Purple","₹12,270","₹19,550",37% off,4.3,2899.0,268.0,"1450 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor, Spin motor and Prime Mover from Whirlpool",https://www.flipkart.com/whirlpool-8-5-kg-5-star-power-dry-technology-semi-automatic-top-load-washing-machine-purple/p/itm1043161be4165
14,"IFB 9/6 kg Washer with Dryer AI Powered, 30 min Steam Refresh Program, 100% Dry Ready-to-Wear Clothes, Eco Inverter Motor, 9 Swirl Wash Mimic Handwashing, Fully Automatic with Hot Water Wash, WiFi Connectivity with In-built Heater Brown(WDR EXECUTIVE ZMN)","₹50,559","₹66,600",24% off,4.0,326.0,32.0,"1400 rpm Max Speed | With In-Built Heater | With Wi-Fi Connectivity | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Warranty on Spares Support",https://www.flipkart.com/ifb-9-6-kg-washer-dryer-ai-powered-30-min-steam-refresh-program-100-dry-ready-to-wear-clothes-eco-inverter-motor-9-swirl-wash-mimic-handwashing-fully-automatic-hot-water-wash-wifi-connectivity-in-built-heater-brown/p/itmbccea7974be23
14,"MarQ by Flipkart 6 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine White, Maroon(MQSA605NNNDM / MQSA60H5W)","₹6,990","₹11,990",41% off,4.3,30399.0,2662.0,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 04 Years Special Warranty on Wash Motor,https://www.flipkart.com/marq-flipkart-6-kg-5-star-rating-innowash-range-semi-automatic-top-load-washing-machine-white-maroon/p/itm11df0fd0f85df
14,"realme TechLife 7 kg 5 Star Rating Fabric Safe Wash Fully Automatic Top Load Washing Machine Black, Grey(RMTL705NNNEG)","₹11,390","₹21,990",48% off,4.1,15944.0,1619.0,700 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-fabric-safe-wash-fully-automatic-top-load-washing-machine-black-grey/p/itm44899ee8a31d9
14,Voltas Beko 7 kg Semi Automatic Top Load Washing Machine Maroon,"₹8,650","₹12,990",33% off,4.3,2412.0,162.0,1350 RPM Max Speed | 5 Star Rating | 5 Year Warranty on Wash and Spin Motor,https://www.flipkart.com/voltas-beko-7-kg-semi-automatic-top-load-washing-machine-maroon/p/itm22c9f9f038241
14,"IFB 9 kg 2X Power Dual Steam, Hard Water Wash, Active Color Protection Fully Automatic Front Load Washing Machine with In-built Heater Silver(Executive SXS 9014)","₹36,990","₹54,190",31% off,4.3,73399.0,7682.0,"1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | 4 Years Warranty on Product, 10 Years Warranty on Motor and 10 Years Spares Support",https://www.flipkart.com/ifb-9-kg-5-star-ai-powered-with-2x-power-steam-fully-automatic-front-load-washing-machine-in-built-heater-silver/p/itm99ca9cee5b6a0
14,"LG 9 kg 5 Star, AI Direct Drive Technology, Wi-Fi Enabled, Steam+ With Wrinkle Care, Intelligent & Convenient Fabric Care, Allergy Care, In-Built Heater Fully Automatic Front Load Washing Machine with In-built Heater Grey(FHP1209Z7P)","₹41,990","₹55,990",25% off,4.3,2289.0,138.0,"1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | Manufacturer warranty: 2 Years on product, 10 Years on Motor (T&C Apply) | Contact Brand for queries/assistance @ [08069379999, WhatsApp: 9711709999 & Email: serviceindia@lge.com] and provide product's model name and seller's details mentioned on your invoice. Brand's service centre will allot you a convenient slot for the service.",https://www.flipkart.com/lg-9-kg-5-star-ai-direct-drive-technology-wi-fi-enabled-steam-wrinkle-care-intelligent-convenient-fabric-allergy-in-built-heater-fully-automatic-front-load-washing-machine-grey/p/itm5f45394a8b876
14,BOSCH 9 kg 5 Star with 1360 High RPM Spin Motor Semi Automatic Top Load Washing Machine Multicolor,"₹13,999","₹20,500",31% off,4.1,382.0,30.0,"1360 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 7 Years Warranty on Wash Motor",https://www.flipkart.com/bosch-9-kg-5-star-1360-high-rpm-spin-motor-semi-automatic-top-load-washing-machine-multicolor/p/itma3d42c1aba190
14,"realme TechLife 7.5 kg 5 Star Rating Semi Automatic Top Load Washing Machine Black, Grey","₹7,890","₹13,990",43% off,4.2,95150.0,8215.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-5-kg-5-star-rating-semi-automatic-top-load-washing-machine-black-grey/p/itm16f231540f615
14,Whirlpool 7 kg Magic Clean 5 Star Fully Automatic Top Load Washing Machine Grey,"₹14,490","₹19,550",25% off,4.1,46663.0,2900.0,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years on Prime Mover and Motor,https://www.flipkart.com/whirlpool-7-kg-magic-clean-5-star-fully-automatic-top-load-washing-machine-grey/p/itm50fdb8ca1e478
14,Whirlpool 8 kg Semi Automatic Top Load Washing Machine Purple,"₹11,340","₹15,500",26% off,4.3,373.0,24.0,0 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 10 Years on Motor,https://www.flipkart.com/whirlpool-8-kg-semi-automatic-top-load-washing-machine-purple/p/itmfe8a6c2f42b03
14,"Thomson 11 kg PureWash with Stainless Steel Drum, Magic Filter and Multiple Wash Programs Fully Automatic Top Load Washing Machine Grey(TTL1100S)","₹15,490","₹21,499",27% off,4.0,6607.0,1238.0,900 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor,https://www.flipkart.com/thomson-11-kg-purewash-stainless-steel-drum-magic-filter-multiple-wash-programs-fully-automatic-top-load-washing-machine-grey/p/itm077a5fdf403b4
14,Thomson 7 kg 5 Star Aqua Magic Semi Automatic Top Load Washing Machine Blue,"₹7,490","₹10,499",28% off,4.1,29244.0,2462.0,1400 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor,https://www.flipkart.com/thomson-7-kg-5-star-aqua-magic-semi-automatic-top-load-washing-machine-blue/p/itmdb64fb93d499e
14,"MarQ by Flipkart 7 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine Blue, White","₹7,390","₹13,990",47% off,4.3,62170.0,6114.0,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/marq-flipkart-7-kg-5-star-rating-innowash-range-semi-automatic-top-load-washing-machine-blue-white/p/itm461e5e0bd2125
14,TCL 8.5 kg Digital Inverter Motor 1400 RPM Fully Automatic Front Load Washing Machine with In-built Heater White(TWF85-P6S),"₹22,190","₹45,990",51% off,4.0,304.0,52.0,1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years comprehensive on product and 10 Years on motor,https://www.flipkart.com/tcl-8-5-kg-digital-inverter-motor-1400-rpm-fully-automatic-front-load-washing-machine-in-built-heater-white/p/itm91f5825d8bf63
14,Godrej 7 kg 5 Star With Flexi Wash Technology And Soft-Close Lid Washing Machine Fully Automatic Top Load Silver(WTEON VLVT 70 5.0 FDTN SVGZ),"₹14,879","₹31,000",52% off,4.8,8.0,0.0,670 rpm Max Speed | 5 Star Rating | 3 Years Comprehensive Warranty on Product and 12 Years Warranty on Motor,https://www.flipkart.com/godrej-7-kg-5-star-flexi-wash-technology-soft-close-lid-washing-machine-fully-automatic-top-load-silver/p/itma988bdeecd9b9
14,InnoQ 7 kg | Turbo Wash | Buzzer | Wheels | Turbo Jet Dryer | Magic Filter | Lint Filter Semi Automatic Top Load Washing Machine Grey(70-TURBO-EXL-GB),"₹7,195","₹17,990",60% off,4.2,3127.0,388.0,"1500 rpm Max Speed | 5 Star Rating | 1 Years Comprehensive , 2 Year Motor & Free Extended Warranty",https://www.flipkart.com/innoq-7-kg-turbo-wash-buzzer-wheels-jet-dryer-magic-filter-lint-semi-automatic-top-load-washing-machine-grey/p/itmcd5a052de801d
14,"Godrej 7.5 Kg 5 Star Germ Shield Technology & Roller Coaster Wash Technology Fully Automatic Top Load Washing Machine with In-built Heater Black, Maroon(WTEON ADR 75 5.0 PFDTG AURD)","₹17,090","₹28,250",39% off,4.2,4099.0,303.0,750 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor,https://www.flipkart.com/godrej-7-5-kg-5-star-germ-shield-technology-roller-coaster-wash-fully-automatic-top-load-washing-machine-in-built-heater-black-maroon/p/itme7100b1551e62
15,"Whirlpool 7 kg 5 Star with Ace Wash Station, 1400 RPM Speed and Rust Proof Semi Automatic Top Load Washing Machine Grey(MAGIC CLEAN 7.0 GREY DAZZLE (5YR))","₹8,490","₹12,800",33% off,4.4,41859.0,2721.0,1400 rpm Max Speed | 5 Star Rating | 4 Years Comprehensive Warranty and 5 Years Warranty on Motor,https://www.flipkart.com/whirlpool-7-kg-5-star-ace-wash-station-1400-rpm-speed-rust-proof-semi-automatic-top-load-washing-machine-grey/p/itm4a1a90b50cd6a
15,"realme TechLife 7 kg 5 Star rating Semi Automatic Top Load Washing Machine White, Black","₹7,890","₹12,490",36% off,4.2,95150.0,8215.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-semi-automatic-top-load-washing-machine-white-black/p/itmc94e124668ec6
15,LG 8 kg Fully Automatic Top Load Washing Machine Black,"₹21,842","₹28,900",24% off,,,,740 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/lg-8-kg-fully-automatic-top-load-washing-machine-black/p/itm5ba73e627e8e8
15,Godrej 8 kg Semi Automatic Top Load Washing Machine Grey(WSEDGE ULTS 80 5.0 DB2M CSGR),"₹13,990","₹20,750",32% off,3.6,19.0,2.0,1440 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor,https://www.flipkart.com/godrej-8-5-kg-5-star-soft-shut-wash-lid-tri-roto-scrub-pulsator-semi-automatic-top-load-washing-machine-grey-black/p/itmd358ca6887330
15,"MarQ by Flipkart 6 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine White, Maroon(MQSA605NNNDM / MQSA60H5W)","₹6,990","₹11,990",41% off,4.3,30399.0,2662.0,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 04 Years Special Warranty on Wash Motor,https://www.flipkart.com/marq-flipkart-6-kg-5-star-rating-innowash-range-semi-automatic-top-load-washing-machine-white-maroon/p/itm11df0fd0f85df
15,"realme TechLife 7 kg 5 Star Rating Fabric Safe Wash Fully Automatic Top Load Washing Machine Black, Grey(RMTL705NNNEG)","₹11,390","₹21,990",48% off,4.1,15944.0,1619.0,700 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-fabric-safe-wash-fully-automatic-top-load-washing-machine-black-grey/p/itm44899ee8a31d9
15,"Samsung 9 kg 5 Star, Hygiene Steam Fully Automatic Front Load Washing Machine with In-built Heater Black(WW90T4040CB1TL)","₹34,890","₹54,900",36% off,4.3,25237.0,1743.0,"1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor",https://www.flipkart.com/samsung-9-kg-5-star-hygiene-steam-fully-automatic-front-load-washing-machine-in-built-heater-black/p/itmc83f45d37a375
15,"LG 10 kg 5 Star, AI Direct Drive Technology, Steam, 6 Motion Direct Drive, Jet Spray+, Wi-Fi Enabled, Turbowash Fully Automatic Top Load Washing Machine with In-built Heater Black, Grey(THD10SWM)","₹32,990","₹42,990",23% off,4.4,85200.0,5956.0,780 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/lg-10-kg-5-star-ai-direct-drive-technology-steam-6-motion-drive-jet-spray-wi-fi-enabled-turbowash-fully-automatic-top-load-washing-machine-in-built-heater-black-grey/p/itmff5bce7b2b881
15,IFB 12 kg Fully Automatic Top Load Washing Machine with In-built Heater Blue,"₹33,490","₹44,900",25% off,3.9,10.0,1.0,"720 rpm Max Speed | 5 Star Rating | With In-Built Heater | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support",https://www.flipkart.com/ifb-12-kg-fully-automatic-top-load-washing-machine-in-built-heater-blue/p/itm6b82c6d531311
15,"Haier 14 kg Toughened Glass with Anti Bacterial Vortex Pulsator, 1300 RPM, Spray Function, Wash Programs, Magic Filter, Rat Mesh Semi Automatic Top Load Washing Machine Black(HTW140-178BK)","₹18,290","₹31,000",41% off,4.3,6638.0,401.0,1300 rpm Max Speed | 5 Star Rating | 3 Years Comprehensive Warranty on Product and 5 Years Warranty on Wash Motor,https://www.flipkart.com/haier-14-kg-toughened-glass-anti-bacterial-vortex-pulsator-1300-rpm-spray-function-wash-programs-magic-filter-rat-mesh-semi-automatic-top-load-washing-machine-black/p/itm712bf214887fb
15,"realme TechLife 7.5 kg 5 Star Rating Semi Automatic Top Load Washing Machine Black, Grey","₹7,890","₹13,990",43% off,4.2,95150.0,8215.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-5-kg-5-star-rating-semi-automatic-top-load-washing-machine-black-grey/p/itm16f231540f615
15,Whirlpool 7 kg Magic Clean 5 Star Fully Automatic Top Load Washing Machine Grey,"₹14,490","₹19,550",25% off,4.1,46663.0,2900.0,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years on Prime Mover and Motor,https://www.flipkart.com/whirlpool-7-kg-magic-clean-5-star-fully-automatic-top-load-washing-machine-grey/p/itm50fdb8ca1e478
15,"TCL 8.5 kg 5 Star with Extra Powerful Motor, Magic Filter and Fast Dry Semi Automatic Top Load Washing Machine Grey(TWT85-P103PW)","₹9,190","₹23,000",60% off,4.0,361.0,14.0,"1300 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 5 Years Warranty on Wash Motor",https://www.flipkart.com/tcl-8-5-kg-5-star-extra-powerful-motor-magic-filter-fast-dry-semi-automatic-top-load-washing-machine-grey/p/itm143f2981cff34
15,IFB 7.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹20,990","₹29,530",28% off,4.2,57.0,3.0,"720 RPM Max Speed | 5 Star Rating | With In-Built Heater | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support",https://www.flipkart.com/ifb-7-5-kg-fully-automatic-top-load-washing-machine-in-built-heater-grey/p/itm1d18d560011c7
15,Thomson 7 kg 5 Star Aqua Magic Semi Automatic Top Load Washing Machine Blue,"₹7,490","₹10,499",28% off,4.1,29244.0,2462.0,1400 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor,https://www.flipkart.com/thomson-7-kg-5-star-aqua-magic-semi-automatic-top-load-washing-machine-blue/p/itmdb64fb93d499e
15,"MarQ by Flipkart 7 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine Blue, White","₹7,390","₹13,990",47% off,4.3,62170.0,6114.0,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/marq-flipkart-7-kg-5-star-rating-innowash-range-semi-automatic-top-load-washing-machine-blue-white/p/itm461e5e0bd2125
